ADDRESS,ABCD,TIMER
11,10000,-13414
18,10000,-13414
3,10000,-13413
19,00100,-13120
4,00100,-13120
4,00100,-13120
4,00100,-13120
11,00100,-13120
18,00100,-13120
18,00100,-13120
3,00100,-13119
10,00100,-13119
10,00100,-13119
17,00100,-13119
9,00100,-13118
9,00100,-13118
16,00100,-13118
16,00100,-13118
16,00100,-13118
1,00100,-13118
0,00100,-13118
0,00100,-13118
7,00100,-13118
7,00100,-13118
7,00100,-13118
14,00100,-13118
13,00100,-13117
13,00100,-13117
13,00100,-13117
5,01000,-13109
19,01000,-13109
19,01000,-13109
19,01000,-13109
4,01000,-13109
11,01000,-13108
11,01000,-13108
18,01000,-13108
3,01000,-13108
3,01000,-13108
10,01000,-13108
17,01000,-13108
17,01000,-13108
9,01000,-13108
16,01000,-13108
16,01000,-13108
16,01000,-13108
1,01000,-13108
1,01000,-13108
0,01000,-13107
7,01000,-13107
7,01000,-13107
7,01000,-13107
14,01000,-13107
14,01000,-13107
6,01000,-13106
13,01000,-13106
13,01000,-13106
13,01000,-13106
14,10000,-13096
14,10000,-13096
14,00001,-13086
14,00001,-13086
5,00010,-13078
5,00010,-13078
5,00010,-13078
19,00010,-13078
19,00010,-13078
4,00010,-13078
4,00010,-13078
4,00010,-13078
11,00010,-13078
18,00010,-13078
18,00010,-13078
3,00010,-13077
10,00010,-13077
10,00010,-13077
17,00010,-13077
9,00010,-13076
9,00010,-13076
16,00010,-13076
16,00010,-13076
16,00010,-13076
7,00010,-13076
7,00010,-13076
7,00010,-13076
14,00010,-13076
6,00010,-13075
6,00010,-13075
13,00010,-13075
13,00010,-13075
13,00010,-13075
5,00100,-13067
19,00100,-13067
4,00100,-13067
4,00100,-13067
4,00100,-13067
11,00100,-13067
11,00100,-13067
18,00100,-13067
3,00100,-13066
3,00100,-13066
10,00100,-13066
17,00100,-13066
17,00100,-13066
9,00100,-13066
9,00100,-13066
9,00100,-13066
16,00100,-13066
1,00100,-13065
1,00100,-13065
0,00100,-13065
0,00100,-13065
0,00100,-13065
7,00100,-13065
14,00100,-13065
14,00100,-13065
6,00100,-13064
6,00100,-13064
6,00100,-13064
13,00100,-13064
5,01000,-13056
5,01000,-13056
5,01000,-13056
19,01000,-13056
19,01000,-13056
19,01000,-13056
4,01000,-13056
4,01000,-13056
11,01000,-13056
18,01000,-13056
18,01000,-13056
3,01000,-13055
10,01000,-13055
10,01000,-13055
17,01000,-13055
9,01000,-13055
9,01000,-13055
16,01000,-13055
16,01000,-13055
16,01000,-13055
1,01000,-13055
0,01000,-13054
0,01000,-13054
7,01000,-13054
7,01000,-13054
7,01000,-13054
14,01000,-13054
6,01000,-13053
6,01000,-13053
13,01000,-13053
13,00000,-13053
13,00000,-13053
14,10000,-13043
14,00001,-13033
5,00010,-13025
5,00010,-13025
5,00010,-13025
19,00010,-13025
4,00010,-13025
4,00010,-13025
4,00010,-13025
11,00010,-13025
11,00010,-13025
18,00010,-13025
3,00010,-13024
3,00010,-13024
10,00010,-13024
17,00010,-13024
17,00010,-13024
9,00010,-13024
16,00010,-13024
16,00010,-13024
16,00010,-13024
7,00010,-13023
7,00010,-13023
7,00010,-13023
14,00010,-13023
14,00010,-13023
6,00010,-13022
13,00010,-13022
13,00010,-13022
13,00010,-13022
5,00100,-13014
5,00100,-13014
19,00100,-13014
19,00100,-13014
4,00100,-13014
4,00100,-13014
4,00100,-13014
11,00100,-13014
18,00100,-13013
18,00100,-13013
3,00100,-13013
10,00100,-13013
10,00100,-13013
17,00100,-13013
4,00010,-11777
4,00010,-11777
4,00010,-11777
1,00010,-11776
1,00010,-11776
1,00010,-11776
8,00010,-11776
8,00010,-11776
7,00010,-11775
6,00010,-11775
6,00010,-11775
6,00010,-11775
4,00100,-11767
4,00100,-11767
4,00100,-11767
1,00100,-11765
8,00100,-11765
8,00100,-11765
8,00100,-11765
7,00100,-11765
7,00100,-11765
6,00100,-11764
6,00100,-11764
4,01000,-11756
4,01000,-11756
1,01000,-11755
1,01000,-11755
1,01000,-11755
8,01000,-11755
8,01000,-11755
7,01000,-11754
6,01000,-11754
6,01000,-11754
6,01000,-11754
4,10000,-11746
4,10000,-11746
3,10000,-11745
3,10000,-11745
2,10000,-11745
2,10000,-11745
2,10000,-11745
9,10000,-11745
9,10000,-11745
8,10000,-11744
0,10000,-11744
7,10000,-11744
7,10000,-11744
7,10000,-11744
3,00001,-11734
3,00001,-11734
3,00001,-11734
9,00001,-11733
9,00001,-11733
9,00001,-11733
1,00001,-11733
1,00001,-11733
0,00001,-11733
0,00001,-11733
0,00001,-11733
7,00001,-11733
7,00001,-11733
6,00001,-11732
9,01000,-11703
9,01000,-11703
9,01000,-11703
4,10000,-11693
6,10000,-11278
6,10000,-11278
6,10000,-11278
3,00001,-11270
3,00001,-11270
3,00001,-11270
9,00001,-11269
9,00001,-11269
9,00001,-11269
1,00001,-11269
0,00001,-11268
0,00001,-11268
6,00001,-11268
6,00001,-11268
4,00010,-11260
4,00010,-11260
4,00010,-11260
9,00010,-11259
9,00010,-11259
9,00010,-11259
1,00010,-11258
1,00010,-11258
8,00010,-11258
8,00010,-11258
8,00010,-11258
7,00010,-11258
4,00100,-11250
4,00100,-11250
4,00100,-11250
1,00100,-11248
8,00100,-11248
8,00100,-11248
8,00100,-11248
7,00100,-11248
7,00100,-11248
4,01000,-11239
4,01000,-11239
4,01000,-11239
1,01000,-11238
1,01000,-11238
1,01000,-11238
8,01000,-11238
8,01000,-11238
7,01000,-11237
4,10000,-11229
3,10000,-11228
3,10000,-11228
3,10000,-11228
2,10000,-11228
2,10000,-11228
2,10000,-11228
9,10000,-11228
1,10000,-11227
1,10000,-11227
8,10000,-11227
8,10000,-11227
8,10000,-11227
0,10000,-11227
7,10000,-11227
7,10000,-11227
7,10000,-11227
6,00001,-10802
6,00001,-10802
3,00010,-10794
3,00010,-10794
3,00010,-10794
0,00010,-10793
3,01000,-10773
0,01000,-10772
0,01000,-10772
0,01000,-10772
4,10000,-10763
4,10000,-10763
4,10000,-10763
2,10000,-10762
9,10000,-10762
9,10000,-10762
9,10000,-10762
1,10000,-10762
1,10000,-10762
8,10000,-10762
8,10000,-10762
8,10000,-10762
7,10000,-10761
7,10000,-10761
7,10000,-10761
6,10000,-10761
6,10000,-10761
6,10000,-10761
9,00001,-10752
1,00001,-10752
6,00001,-10751
6,00001,-10751
6,00001,-10751
3,00010,-10742
3,00010,-10742
3,00010,-10742
0,00010,-10741
3,01000,-10722
0,01000,-10721
4,10000,-10712
2,10000,-10711
2,10000,-10711
2,10000,-10711
9,10000,-10711
1,10000,-10710
1,10000,-10710
8,10000,-10710
8,10000,-10710
8,10000,-10710
7,10000,-10710
7,10000,-10710
7,10000,-10710
6,10000,-10709
4,00001,-10700
2,00001,-10699
2,00001,-10699
2,00001,-10699
9,00001,-10699
1,00001,-10699
1,00001,-10699
8,00001,-10699
8,00001,-10699
8,00001,-10699
4,00010,-10690
4,00010,-10690
4,00010,-10690
2,00010,-10689
8,00010,-10689
6,00010,-10688
6,00010,-10688
6,00010,-10688
4,00100,-10680
4,00100,-10680
4,00100,-10680
3,00100,-10679
3,00100,-10679
3,00100,-10679
2,00100,-10679
8,00100,-10678
8,00100,-10678
8,00100,-10678
0,00100,-10678
6,00100,-10677
4,01000,-10669
2,01000,-10668
2,01000,-10668
2,01000,-10668
8,01000,-10668
8,01000,-10668
8,01000,-10668
6,01000,-10667
4,10000,-10659
4,10000,-10659
4,10000,-10659
2,10000,-10658
9,10000,-10658
9,10000,-10658
9,10000,-10658
1,10000,-10657
1,10000,-10657
8,10000,-10657
7,10000,-10657
7,10000,-10657
7,10000,-10657
4,00001,-10648
4,00001,-10648
4,00001,-10648
2,00001,-10648
9,00001,-10648
9,00001,-10648
9,00001,-10648
1,00001,-10647
1,00001,-10647
8,00001,-10647
4,00010,-10638
4,00010,-10638
4,00010,-10638
2,00010,-10637
2,00010,-10637
2,00010,-10637
8,00010,-10637
8,00010,-10637
8,00010,-10637
6,00010,-10636
4,00100,-10628
4,00100,-10628
4,00100,-10628
3,00100,-10627
3,00100,-10627
3,00100,-10627
2,00100,-10627
2,00100,-10627
2,00100,-10627
8,00100,-10626
8,00100,-10626
8,00100,-10626
0,00100,-10626
6,00100,-10625
4,01000,-10617
2,01000,-10616
2,01000,-10616
2,01000,-10616
8,01000,-10616
8,01000,-10616
8,01000,-10616
6,01000,-10615
4,10000,-10607
4,10000,-10607
4,10000,-10607
2,10000,-10606
9,10000,-10606
9,10000,-10606
9,10000,-10606
1,10000,-10606
1,10000,-10606
8,10000,-10606
8,10000,-10606
8,10000,-10606
7,10000,-10605
7,10000,-10605
7,10000,-10605
4,00001,-10596
2,00001,-10596
9,00001,-10596
9,00001,-10596
1,00001,-10595
1,00001,-10595
8,00001,-10595
8,00001,-10595
8,00001,-10595
4,00010,-10586
4,00010,-10586
4,00010,-10586
2,00010,-10585
8,00010,-10585
6,00010,-10584
6,00010,-10584
6,00010,-10584
4,00100,-10576
4,00100,-10576
4,00100,-10576
3,00100,-10575
2,00100,-10575
8,00100,-10574
0,00100,-10574
6,00100,-10573
6,00100,-10573
6,00100,-10573
4,01000,-10565
4,01000,-10565
4,01000,-10565
2,01000,-10565
8,01000,-10564
6,01000,-10563
6,01000,-10563
6,01000,-10563
4,10000,-10555
2,10000,-10554
2,10000,-10554
2,10000,-10554
9,10000,-10554
1,10000,-10554
1,10000,-10554
1,10000,-10554
8,10000,-10554
8,10000,-10554
7,10000,-10553
4,00001,-10545
2,00001,-10544
2,00001,-10544
2,00001,-10544
9,00001,-10544
1,00001,-10543
1,00001,-10543
8,00001,-10543
8,00001,-10543
8,00001,-10543
4,00010,-10534
4,00010,-10534
4,00010,-10534
2,00010,-10533
8,00010,-10533
6,00010,-10532
6,00010,-10532
6,00010,-10532
4,00100,-10524
4,00100,-10524
4,00100,-10524
3,00100,-10523
3,00100,-10523
3,00100,-10523
2,00100,-10523
2,00100,-10523
2,00100,-10523
8,00100,-10522
8,00100,-10522
8,00100,-10522
0,00100,-10522
6,00100,-10522
4,01000,-10514
2,01000,-10513
2,01000,-10513
2,01000,-10513
8,01000,-10512
8,01000,-10512
8,01000,-10512
6,01000,-10511
4,10000,-10503
4,10000,-10503
4,10000,-10503
2,10000,-10502
9,10000,-10502
9,10000,-10502
9,10000,-10502
1,10000,-10502
1,10000,-10502
8,10000,-10502
8,10000,-10502
8,10000,-10502
7,10000,-10501
7,10000,-10501
7,10000,-10501
12,00001,18764
12,00001,18764
12,00001,18764
4,00001,18765
4,00001,18765
4,00001,18765
17,00001,18765
17,00001,18765
17,00001,18765
16,00001,18766
16,00001,18766
16,00001,18766
7,00001,18767
7,00001,18767
7,00001,18767
12,00010,18775
12,00010,18775
12,00010,18775
4,00010,18775
3,00010,18776
10,00010,18776
10,00010,18776
10,00010,18776
17,00010,18776
17,00010,18776
15,00010,18777
15,00010,18777
15,00010,18777
0,00010,18777
7,00010,18777
15,00001,18976
15,00001,18976
0,00001,18976
0,00001,18976
6,00001,18977
6,00001,18977
6,00001,18977
12,00010,18985
12,00010,18985
12,00010,18985
4,00010,18985
16,00010,18986
16,00010,18986
16,00010,18986
13,00010,18987
13,00000,18987
13,00000,18987
17,00100,18996
17,00100,18996
17,00100,18996
9,00100,18996
1,00100,18996
13,00100,18998
13,00000,18998
13,00000,18998
9,01000,19007
9,01000,19007
9,01000,19007
16,01000,19007
1,01000,19007
1,01000,19007
3,10000,19017
10,10000,19017
10,10000,19017
10,10000,19017
16,10000,19017
16,10000,19017
16,10000,19017
15,10000,19018
15,10000,19018
0,10000,19018
7,10000,19018
7,10000,19018
7,10000,19018
6,10000,19018
6,10000,19018
10,00001,19338
10,00001,19338
16,00001,19339
16,00001,19339
16,00001,19339
0,00001,19339
0,00001,19339
0,00001,19339
6,00001,19340
6,00001,19340
6,00001,19340
5,00010,19347
5,00010,19347
5,00010,19347
2,00010,19348
2,00010,19348
2,00010,19348
7,00010,19350
7,00010,19350
7,00010,19350
13,00010,19350
13,00000,19350
13,00000,19350
12,00100,19358
12,00100,19358
12,00100,19358
4,00100,19358
4,00100,19358
4,00100,19358
17,00100,19359
17,00100,19359
17,00100,19359
9,00100,19359
9,00100,19359
9,00100,19359
16,00100,19359
1,00100,19359
1,00100,19359
7,00100,19360
7,00100,19360
7,00100,19360
7,01000,19370
7,01000,19370
7,01000,19370
13,01000,19371
13,00000,19371
13,00000,19371
3,10000,19379
16,10000,19380
16,10000,19380
16,10000,19380
15,10000,19380
15,10000,19380
15,10000,19380
0,10000,19380
3,00001,19390
3,00001,19390
3,00001,19390
16,00001,19391
16,00001,19391
16,10000,19743
16,10000,19743
16,10000,19743
15,10000,19743
15,10000,19743
15,10000,19743
0,10000,19743
0,10000,19743
13,10000,19744
13,00000,19744
13,00000,19744
12,00001,19752
12,00001,19752
12,00001,19752
4,00001,19752
3,00001,19752
3,00001,19752
3,00001,19752
16,00001,19753
16,00001,19753
16,00001,19753
15,00001,19754
0,00001,19754
0,00001,19754
7,00001,19754
7,00001,19754
7,00001,19754
13,00001,19754
13,00000,19754
13,00000,19754
13,00010,19765
13,00000,19765
13,00000,19765
10,00100,19773
17,00100,19773
17,00100,19773
17,00100,19773
9,00100,19773
9,00100,19773
1,00100,19774
1,00100,19774
6,00100,19775
6,00100,19775
6,00100,19775
6,10000,20058
6,10000,20058
10,00001,20066
10,00001,20066
10,00001,20066
16,00001,20067
16,00001,20067
16,00001,20067
15,00001,20067
15,00001,20067
15,00001,20067
6,00001,20068
6,00001,20068
6,00001,20068
12,00010,20076
12,00010,20076
12,00010,20076
4,00010,20076
4,00010,20076
4,00010,20076
3,00010,20077
3,00010,20077
3,00010,20077
10,00010,20077
10,00010,20077
9,00010,20077
1,00010,20078
15,00010,20078
0,00010,20078
0,00010,20078
0,00010,20078
7,00010,20078
7,00010,20078
6,00010,20079
6,00010,20079
6,00010,20079
13,00010,20079
12,00100,20087
12,00100,20087
4,00100,20087
4,00100,20087
4,00100,20087
11,00100,20087
11,00100,20087
3,00100,20087
10,00100,20087
10,00100,20087
10,00100,20087
17,00100,20087
17,00100,20087
9,00100,20088
1,00100,20088
1,00100,20088
1,00100,20088
15,00100,20089
0,00100,20089
0,00100,20089
0,00100,20089
7,00100,20089
7,00100,20089
6,00100,20089
6,00100,20089
6,00100,20089
12,01000,20097
4,01000,20098
11,01000,20098
11,01000,20098
11,01000,20098
3,01000,20098
3,01000,20098
10,01000,20098
10,01000,20098
10,01000,20098
9,01000,20099
1,01000,20099
15,01000,20099
0,01000,20099
0,01000,20099
0,01000,20099
7,01000,20099
7,01000,20099
6,01000,20100
10,10000,20109
16,10000,20109
6,10000,20110
6,10000,20110
6,10000,20110
10,00001,20119
16,00001,20120
15,00001,20120
15,00001,20120
15,00001,20120
6,00001,20121
12,00010,20129
12,00010,20129
12,00010,20129
4,00010,20129
4,00010,20129
4,00010,20129
3,00010,20129
3,00010,20129
3,00010,20129
10,00010,20129
9,00010,20130
9,00010,20130
1,00010,20130
1,00010,20130
15,00010,20130
15,00010,20130
0,00010,20130
0,00010,20130
0,00010,20130
7,00010,20130
6,00010,20131
6,00010,20131
6,00010,20131
13,00010,20131
13,00010,20131
12,00100,20139
12,00100,20139
12,00100,20139
4,00100,20140
4,00100,20140
4,00100,20140
11,00100,20140
3,00100,20140
3,00100,20140
10,00100,20140
10,00100,20140
10,00100,20140
17,00100,20140
9,00100,20141
9,00100,20141
1,00100,20141
1,00100,20141
1,00100,20141
15,00100,20141
15,00100,20141
15,00100,20141
0,00100,20141
0,00100,20141
7,00100,20142
6,00100,20142
6,00100,20142
6,00100,20142
12,01000,20150
12,01000,20150
12,01000,20150
4,01000,20150
4,01000,20150
11,01000,20150
11,01000,20150
11,01000,20150
3,01000,20151
10,01000,20151
10,01000,20151
10,01000,20151
9,01000,20151
9,01000,20151
1,01000,20152
1,01000,20152
15,01000,20152
15,01000,20152
0,01000,20152
14,00100,21340
14,00100,21340
4,01000,21348
4,01000,21348
4,01000,21348
10,01000,21349
10,01000,21349
10,01000,21349
16,01000,21349
16,01000,21349
16,01000,21349
1,01000,21349
8,01000,21350
8,01000,21350
15,01000,21350
7,01000,21350
7,01000,21350
7,01000,21350
14,01000,21350
14,01000,21350
12,10000,21359
12,10000,21359
12,10000,21359
4,10000,21359
11,10000,21359
11,10000,21359
3,10000,21359
3,10000,21359
3,10000,21359
17,10000,21360
17,10000,21360
17,10000,21360
2,10000,21360
2,10000,21360
9,10000,21360
16,10000,21360
16,10000,21360
15,10000,21361
15,10000,21361
15,10000,21361
0,10000,21361
7,10000,21361
7,10000,21361
6,10000,21361
6,10000,21361
6,10000,21361
12,00001,21369
4,00001,21369
4,10000,21673
11,10000,21673
3,10000,21674
3,10000,21674
10,10000,21674
10,10000,21674
10,10000,21674
17,10000,21674
2,10000,21674
2,10000,21674
9,10000,21674
16,10000,21674
16,10000,21674
1,10000,21674
8,10000,21675
8,10000,21675
15,10000,21675
0,10000,21675
0,10000,21675
7,10000,21675
6,10000,21676
3,00001,21684
3,00001,21684
3,00001,21684
17,00001,21684
9,00001,21685
1,00001,21685
8,00001,21685
8,00001,21685
8,00001,21685
15,00001,21685
0,00001,21685
1,00001,21946
8,00001,21946
8,00001,21946
0,00001,21946
0,00001,21946
0,00001,21946
14,00001,21946
14,00001,21946
6,00001,21947
6,00001,21947
4,00010,21955
4,00010,21955
10,00010,21955
10,00010,21955
17,00010,21955
17,00010,21955
17,00010,21955
9,00010,21956
16,00010,21956
16,00010,21956
16,00010,21956
1,00010,21956
1,00010,21956
15,00010,21956
15,00010,21956
15,00010,21956
7,00010,21957
7,00010,21957
7,00010,21957
12,00100,21965
12,00100,21965
12,00100,21965
4,00100,21965
4,00100,21965
4,00100,21965
16,00100,21966
16,00100,21966
16,00100,21966
1,00100,21966
15,00100,21967
15,00100,21967
10,00001,22259
10,00001,22259
10,00001,22259
17,00001,22259
17,00001,22259
9,00001,22260
1,00001,22260
8,00001,22260
8,00001,22260
8,00001,22260
14,00001,22261
14,00001,22261
14,00001,22261
6,00001,22261
6,00001,22261
3,00010,22269
3,00010,22269
3,00010,22269
0,00010,22271
0,00010,22271
7,00010,22271
6,00010,22271
6,00010,22271
6,00010,22271
12,00100,22279
3,01000,22290
3,01000,22290
3,01000,22290
0,01000,22291
6,01000,22292
6,01000,22292
4,10000,22300
4,10000,22300
4,10000,22300
16,00100,22543
8,00100,22543
0,00100,22543
0,00100,22543
0,00100,22543
14,00100,22544
4,01000,22552
4,01000,22552
4,01000,22552
11,01000,22552
10,01000,22553
10,01000,22553
2,01000,22553
2,01000,22553
16,01000,22553
16,01000,22553
8,01000,22554
8,01000,22554
14,01000,22554
14,01000,22554
14,01000,22554
4,10000,22563
4,10000,22563
4,10000,22563
11,10000,22563
11,10000,22563
17,10000,22564
17,10000,22564
17,10000,22564
2,10000,22564
9,10000,22564
9,10000,22564
16,10000,22564
1,10000,22564
1,10000,22564
15,10000,22565
7,10000,22565
7,10000,22565
7,10000,22565
6,10000,22565
4,00001,22573
4,00001,22573
4,00001,22573
11,00001,22573
10,00001,22574
10,00001,22574
17,00001,22574
17,00001,22574
17,00001,22574
2,00001,22574
9,00001,22574
9,00001,22574
16,00001,22575
1,00001,22575
1,00001,22575
7,00001,22575
6,00001,22576
4,00010,22584
4,00010,22584
4,00010,22584
11,00010,22584
10,00010,22584
10,00010,22584
2,00010,22585
2,00010,22585
16,00010,22585
16,00010,22585
8,00010,22585
8,00010,22585
14,00010,22586
14,00010,22586
14,00010,22586
12,00100,22594
12,00100,22594
12,00100,22594
4,00100,22594
4,00100,22594
11,00100,22594
3,00100,22595
10,00100,22595
10,00100,22595
10,00100,22595
2,00100,22595
2,00100,22595
16,00100,22596
16,00100,22596
8,00100,22596
8,00100,22596
0,00100,22596
0,00100,22596
14,00100,22597
14,00100,22597
14,00100,22597
4,01000,22605
4,01000,22605
4,01000,22605
11,01000,22605
11,01000,22605
10,01000,22605
2,01000,22606
16,01000,22606
8,01000,22606
14,01000,22607
14,01000,22607
14,01000,22607
4,10000,22616
4,10000,22616
4,10000,22616
11,10000,22616
17,10000,22616
17,10000,22616
2,10000,22616
9,10000,22616
9,10000,22616
9,10000,22616
16,10000,22616
16,10000,22616
1,10000,22617
15,10000,22617
15,10000,22617
7,10000,22617
7,10000,22617
6,10000,22618
6,10000,22618
6,10000,22618
4,00001,22626
4,00001,22626
11,00001,22626
11,00001,22626
11,00001,22626
10,00001,22627
10,00001,22627
10,00001,22627
17,00001,22627
2,00001,22627
2,00001,22627
9,00001,22627
16,00001,22627
16,00001,22627
1,00001,22627
7,00001,22628
7,00001,22628
6,00001,22628
6,00001,22628
4,00010,22636
4,00010,22636
11,00010,22636
11,00010,22636
11,00010,22636
10,00010,22637
10,00010,22637
10,00010,22637
2,00010,22637
16,00010,22638
8,00010,22638
14,00010,22639
12,00100,22647
12,00100,22647
12,00100,22647
4,00100,22647
4,00100,22647
4,00100,22647
11,00100,22647
3,00100,22648
3,00100,22648
10,00100,22648
10,00100,22648
10,00100,22648
2,00100,22648
16,00100,22648
8,00100,22649
8,00100,22649
8,00100,22649
0,00100,22649
0,00100,22649
0,00100,22649
14,00100,22649
14,00100,22649
14,00100,22649
4,01000,22658
11,01000,22658
11,01000,22658
11,01000,22658
10,01000,22658
10,01000,22658
10,01000,22658
2,01000,22658
2,01000,22658
16,01000,22659
16,01000,22659
8,01000,22659
8,01000,22659
14,01000,22660
14,01000,22660
4,10000,22668
4,10000,22668
4,10000,22668
11,10000,22668
11,10000,22668
17,10000,22669
17,10000,22669
17,10000,22669
2,10000,22669
9,10000,22669
9,10000,22669
16,10000,22669
1,10000,22670
1,10000,22670
15,10000,22670
15,10000,22670
15,10000,22670
7,10000,22670
6,10000,22671
